horse,trial_date,race_date,gap_days,trial_dist,race_dist,dist_match,trial_sentiment,concealed,won_trial,improver,trial_finish_pct,race_place,race_n,race_finish_pct,race_win,race_top3,race_top_half
HAYDAY,2026-03-13,2026-03-25,12,1200,1200,True,+,True,False,False,0.8,6,12,0.5,0,0,1
LIFELINE EXPRESS,2026-03-13,2026-03-22,9,1200,1200,True,+,False,False,False,0.9,6,10,0.6,0,0,0
GRAND TURBO,2026-03-13,2026-03-22,9,1200,1600,False,-,False,False,False,1.0,13,14,0.9285714285714286,0,0,0
DASHING BASICS,2026-03-13,2026-03-25,12,1050,1000,True,++,False,True,True,0.25,11,12,0.9166666666666666,0,0,0
SUPREME MASTERMIND,2026-03-14,2026-03-29,15,1700,2000,False,++,False,True,True,0.14285714285714285,9,12,0.75,0,0,0
SAGACIOUS LIFE,2026-03-14,2026-03-22,8,1700,0,False,++,False,False,True,0.2857142857142857,12,14,0.8571428571428571,0,0,0
SPLENDID FORCE,2026-03-14,2026-03-29,15,1700,2000,False,+,False,False,True,0.42857142857142855,8,12,0.6666666666666666,0,0,0
SUPER HONG KONG,2026-03-14,2026-03-25,11,1700,2200,False,+,False,False,True,0.5714285714285714,10,12,0.8333333333333334,0,0,0
NORTHERN BEAST,2026-03-14,2026-03-25,11,1700,1650,True,0,False,False,True,0.7142857142857143,10,12,0.8333333333333334,0,0,0
ROMANTIC FANTASY,2026-03-14,2026-03-25,11,1700,2200,False,+,True,False,True,0.8571428571428571,2,12,0.16666666666666666,0,1,1
MANAGEMENT FOLKS,2026-03-14,2026-03-25,11,1700,2200,False,-,False,False,False,1.0,3,12,0.25,0,1,1
PATCH OF STARS,2026-03-14,2026-03-29,15,1200,1200,True,++,False,True,False,0.1111111111111111,2,11,0.18181818181818182,0,1,1
BULB GENERAL,2026-03-14,2026-03-29,15,1200,1200,True,+,False,False,True,0.2222222222222222,3,11,0.2727272727272727,0,1,1
FLYING FORTRESS,2026-03-14,2026-03-25,11,1200,1650,False,+,False,False,True,0.3333333333333333,10,13,0.7692307692307693,0,0,0
GOLDEN CHAMP,2026-03-14,2026-03-22,8,1200,1200,True,++,False,False,True,0.4444444444444444,9,10,0.9,0,0,0
JUSTIFYING,2026-03-14,2026-04-01,18,1200,1200,True,0,False,False,True,0.5555555555555556,4,12,0.3333333333333333,0,0,1
MR DESIRA,2026-03-14,2026-03-25,11,1200,1000,True,+,True,False,True,0.6666666666666666,10,12,0.8333333333333334,0,0,0
SUPER RUBICK KID,2026-03-14,2026-04-12,29,1200,1200,True,0,False,False,False,0.7777777777777778,7,12,0.5833333333333334,0,0,0
JUBILANT WINNER,2026-03-14,2026-03-29,15,1200,1200,True,+,False,False,False,0.8888888888888888,4,13,0.3076923076923077,0,0,1
BLASTED TALENT,2026-03-14,2026-04-01,18,1200,1200,True,++,False,True,True,0.1111111111111111,12,12,1.0,0,0,0
BUNTA BABY,2026-03-14,2026-03-25,11,1200,1000,True,++,False,False,True,0.2222222222222222,1,12,0.08333333333333333,1,1,1
POCKETING,2026-03-14,2026-03-29,15,1200,1600,False,++,False,False,True,0.3333333333333333,7,9,0.7777777777777778,0,0,0
DARYL FLASH,2026-03-14,2026-03-25,11,1200,1650,False,+,False,False,False,0.4444444444444444,8,13,0.6153846153846154,0,0,0
INVICTUS,2026-03-14,2026-04-06,23,1200,1000,True,-,False,False,False,0.5555555555555556,7,14,0.5,0,0,1
MATZDEN,2026-03-14,2026-03-22,8,1200,1200,True,+,False,False,False,0.6666666666666666,6,10,0.6,0,0,0
NUCLEOZOR,2026-03-14,2026-04-19,36,1200,1400,True,0,False,False,False,0.7777777777777778,7,12,0.5833333333333334,0,0,0
CAUSEWAY KING,2026-03-14,2026-03-25,11,1200,1000,True,+,True,False,True,0.8888888888888888,9,12,0.75,0,0,0
HAPPY INDEX,2026-03-14,2026-03-29,15,1200,1200,True,++,False,True,False,0.1111111111111111,3,13,0.23076923076923078,0,1,1
EXCEED THE LIMIT,2026-03-14,2026-03-22,8,1200,1200,True,+,False,False,False,0.4444444444444444,5,10,0.5,0,0,1
FLYING FORTUNE,2026-03-14,2026-04-12,29,1200,1400,True,0,False,False,True,0.5555555555555556,6,14,0.42857142857142855,0,0,1
E HOPEFUL,2026-03-14,2026-03-29,15,1200,1000,True,0,False,False,False,0.7777777777777778,11,14,0.7857142857142857,0,0,0
WITHOUT RHYME,2026-03-14,2026-04-22,39,1200,1200,True,-,False,False,False,0.8888888888888888,12,12,1.0,0,0,0
ROBOT LUCKY STAR,2026-03-14,2026-04-19,36,1200,1200,True,++,False,True,False,0.1,8,12,0.6666666666666666,0,0,0
LEADING DRAGON,2026-03-14,2026-04-12,29,1200,1200,True,++,False,False,True,0.2,2,12,0.16666666666666666,0,1,1
SUPER DRAGON,2026-03-14,2026-04-12,29,1200,1400,True,+,False,False,True,0.3,5,14,0.35714285714285715,0,0,1
HONORARY,2026-03-14,2026-03-29,15,1200,1400,True,+,False,False,False,0.4,5,15,0.3333333333333333,0,0,1
LUCKY MAN,2026-03-14,2026-04-06,23,1200,1400,True,+,False,False,False,0.5,1,14,0.07142857142857142,1,1,1
TRINITY TREASURE,2026-03-14,2026-03-25,11,1200,1650,False,+,False,False,True,0.7,11,13,0.8461538461538461,0,0,0
REGENCY DREAM,2026-03-14,2026-03-22,8,1200,1400,True,0,False,False,False,0.8,7,15,0.4666666666666667,0,0,1
NEXT FORTUNE,2026-03-14,2026-04-15,32,1200,1200,True,-,False,False,False,0.9,9,12,0.75,0,0,0
BROWNNEEDSFURTHER,2026-03-14,2026-03-25,11,1200,1200,True,++,False,True,True,0.1,2,12,0.16666666666666666,0,1,1
BETTER AND BETTER,2026-03-14,2026-03-29,15,1200,1200,True,+,False,False,False,0.2,1,14,0.07142857142857142,1,1,1
TURF PHOENIX,2026-03-14,2026-04-22,39,1200,1200,True,+,False,False,True,0.3,3,12,0.25,0,1,1
ACE,2026-03-14,2026-03-29,15,1200,1400,True,+,False,False,False,0.4,1,14,0.07142857142857142,1,1,1
OUR LUCKY GLORY,2026-03-14,2026-03-25,11,1200,1650,False,+,False,False,True,0.5,3,12,0.25,0,1,1
SMART FAT CAT,2026-03-14,2026-04-06,23,1200,1600,False,0,False,False,False,0.6,2,13,0.15384615384615385,0,1,1
RED BRICK WARRIOR,2026-03-14,2026-03-25,11,1200,1650,False,+,False,False,False,0.7,4,12,0.3333333333333333,0,0,1
KYRUS TREASURE,2026-03-14,2026-04-06,23,1200,1600,False,-,False,False,False,0.8,13,13,1.0,0,0,0
SMILING ONE,2026-03-14,2026-04-08,25,1200,1650,False,-,False,False,False,0.9,8,12,0.6666666666666666,0,0,0
TYCOON RESOURCES,2026-03-14,2026-04-08,25,1000,1000,True,++,False,True,True,0.1111111111111111,1,12,0.08333333333333333,1,1,1
HORSEPOWER,2026-03-14,2026-03-25,11,1000,1000,True,++,False,False,True,0.2222222222222222,2,12,0.16666666666666666,0,1,1
TURBO JEFFERIES,2026-03-14,2026-03-29,15,1000,1000,True,+,False,False,False,0.4444444444444444,7,14,0.5,0,0,1
SEA DIAMOND,2026-03-14,2026-04-06,23,1000,1000,True,0,False,False,False,0.6666666666666666,8,14,0.5714285714285714,0,0,0
BEAUTY SHOW,2026-03-14,2026-04-08,25,1000,1000,True,++,False,True,True,0.1111111111111111,2,12,0.16666666666666666,0,1,1
CLOUD NINE,2026-03-14,2026-04-15,32,1000,1200,True,++,False,False,False,0.2222222222222222,2,12,0.16666666666666666,0,1,1
KOL,2026-03-14,2026-04-01,18,1000,1200,True,+,False,False,False,0.3333333333333333,11,12,0.9166666666666666,0,0,0
SOLAR RIVER,2026-03-14,2026-04-22,39,1000,1200,True,-,False,False,False,0.5555555555555556,10,13,0.7692307692307693,0,0,0
CHILL BUDDY,2026-03-16,2026-04-12,27,1000,1200,True,++,False,True,True,0.1111111111111111,4,12,0.3333333333333333,0,0,1
MY MARS,2026-03-16,2026-04-12,27,1000,1200,True,++,False,False,False,0.2222222222222222,1,12,0.08333333333333333,1,1,1
CHARMING LEGEND,2026-03-16,2026-04-12,27,1000,1400,False,+,False,False,True,0.3333333333333333,12,12,1.0,0,0,0
SYNERGY EXPRESS,2026-03-16,2026-03-29,13,1000,1000,True,+,False,False,False,0.4444444444444444,10,14,0.7142857142857143,0,0,0
DOUBLE MONEY,2026-03-16,2026-03-29,13,1000,1200,True,-,False,False,False,0.5555555555555556,11,13,0.8461538461538461,0,0,0
KANSAS,2026-03-16,2026-04-06,21,1000,1000,True,0,False,False,False,0.6666666666666666,11,12,0.9166666666666666,0,0,0
CENTRAL BANK,2026-03-16,2026-04-22,37,1000,1000,True,-,False,False,False,0.8888888888888888,10,12,0.8333333333333334,0,0,0
KING PROFIT,2026-03-16,2026-03-25,9,1000,1200,True,++,False,True,True,0.1111111111111111,2,12,0.16666666666666666,0,1,1
MASTER PAYMENT,2026-03-16,2026-04-19,34,1000,1000,True,+,False,False,False,0.2222222222222222,2,14,0.14285714285714285,0,1,1
STRATHPEFFER,2026-03-16,2026-03-29,13,1000,1400,False,+,False,False,False,0.4444444444444444,7,15,0.4666666666666667,0,0,1
HEALTHY HEALTHY,2026-03-16,2026-04-22,37,1000,1000,True,+,True,False,False,0.6666666666666666,8,12,0.6666666666666666,0,0,0
TACTICAL HORIZONS,2026-03-16,2026-04-06,21,1000,1000,True,-,False,False,True,0.8888888888888888,10,12,0.8333333333333334,0,0,0
MEGA CAPTAIN,2026-03-16,2026-04-06,21,1000,1000,True,+,False,False,False,0.2222222222222222,11,14,0.7857142857142857,0,0,0
PRESTIGE HALL,2026-03-16,2026-03-22,6,1000,1200,True,++,False,False,False,0.3333333333333333,2,15,0.13333333333333333,0,1,1
GRAND NOVA,2026-03-16,2026-04-22,37,1000,1000,True,++,True,False,True,0.4444444444444444,2,12,0.16666666666666666,0,1,1
EMERGING STAR,2026-03-16,2026-04-19,34,1000,1000,True,-,False,False,False,0.7777777777777778,14,14,1.0,0,0,0
SECRET INGREDIENT,2026-03-16,2026-04-12,27,1000,1000,True,-,False,False,False,0.8888888888888888,2,6,0.3333333333333333,0,1,1
SILVERY KNIGHT,2026-03-16,2026-04-12,27,1000,1000,True,-,False,False,False,1.0,4,6,0.6666666666666666,0,0,0
PERFECT ONE,2026-03-16,2026-04-12,27,1000,1000,True,+,False,False,True,0.2,1,6,0.16666666666666666,1,1,1
GENERAL REDWOOD,2026-03-16,2026-04-08,23,1000,1650,False,+,False,False,False,0.3,1,12,0.08333333333333333,1,1,1
TALENTS CHAMPION,2026-03-16,2026-04-12,27,1000,1000,True,+,False,False,True,0.4,3,6,0.5,0,1,1
INCANTO STAR,2026-03-16,2026-04-08,23,1000,1650,False,-,False,False,True,0.7,9,12,0.75,0,0,0
PRESIDENT PEGASUS,2026-03-16,2026-04-12,27,1000,1400,False,+,False,False,True,0.8,11,14,0.7857142857142857,0,0,0
GLORIOUS HERO,2026-03-16,2026-04-12,27,1000,1000,True,-,False,False,False,1.0,5,6,0.8333333333333334,0,0,0
BOTTOMUPTOGETHER,2026-03-16,2026-03-29,13,800,1200,False,++,False,True,False,0.125,4,11,0.36363636363636365,0,0,1
SIX PACK,2026-03-16,2026-03-22,6,800,1400,False,++,False,False,False,0.25,2,14,0.14285714285714285,0,1,1
SUPER SIXTY,2026-03-16,2026-04-06,21,800,1000,True,++,True,False,False,0.5,12,14,0.8571428571428571,0,0,0
CHICKEN DINNER,2026-03-16,2026-04-19,34,800,1200,False,0,False,False,False,0.625,9,12,0.75,0,0,0
JOHANNES BRAHMS,2026-03-16,2026-04-06,21,800,1400,False,0,False,False,True,0.75,10,10,1.0,0,0,0
CASA BUDDY,2026-03-16,2026-04-06,21,800,1000,True,+,False,False,True,0.3,13,14,0.9285714285714286,0,0,0
CROSSBORDERPEGASUS,2026-03-16,2026-04-12,27,1200,1200,True,++,False,True,True,0.1111111111111111,5,12,0.4166666666666667,0,0,1
LUCRATIVE EIGHT,2026-03-16,2026-04-06,21,1200,1200,True,+,False,False,True,0.2222222222222222,3,14,0.21428571428571427,0,1,1
RED MAESTRO,2026-03-16,2026-03-29,13,1200,1200,True,+,False,False,False,0.3333333333333333,5,13,0.38461538461538464,0,0,1
SOLID WIN,2026-03-16,2026-03-25,9,1200,1650,False,++,False,False,False,0.4444444444444444,4,13,0.3076923076923077,0,0,1
SKY JEWELLERY,2026-03-16,2026-04-19,34,1200,1400,True,+,False,False,True,0.5555555555555556,1,12,0.08333333333333333,1,1,1
GRIT SPIRIT,2026-03-16,2026-03-29,13,1200,1200,True,-,False,False,False,0.6666666666666666,13,13,1.0,0,0,0
NAUTICAL FORCE,2026-03-16,2026-04-19,34,1200,1800,False,+,False,False,True,0.7777777777777778,1,14,0.07142857142857142,1,1,1
EMBRACES,2026-03-16,2026-03-29,13,1200,1600,False,-,False,False,False,0.8888888888888888,6,14,0.42857142857142855,0,0,1
GENTLEMEN LEGACY,2026-03-16,2026-04-19,34,1200,1800,False,+,False,False,False,1.0,4,14,0.2857142857142857,0,0,1
GALLANT EPOCH,2026-03-16,2026-04-06,21,1200,1400,True,++,False,True,False,0.1111111111111111,6,14,0.42857142857142855,0,0,1
BRILLIANT EXPRESS,2026-03-16,2026-03-29,13,1200,1400,True,+,False,False,True,0.2222222222222222,5,12,0.4166666666666667,0,0,1
EMBRACE ABERDEEN,2026-03-16,2026-03-29,13,1200,1200,True,+,False,False,False,0.3333333333333333,8,13,0.6153846153846154,0,0,0
PRESTIGE EMPEROR,2026-03-16,2026-03-29,13,1200,1200,True,++,False,False,False,0.4444444444444444,9,14,0.6428571428571429,0,0,0
A TIME FOR US,2026-03-16,2026-03-25,9,1200,1200,True,-,False,False,True,0.8888888888888888,3,12,0.25,0,1,1
ENTHRALLED,2026-03-16,2026-03-22,6,1200,1800,False,++,False,True,True,0.1,6,13,0.46153846153846156,0,0,1
AMO ERGO SUM,2026-03-16,2026-03-29,13,1200,1000,True,+,False,False,True,0.2,8,14,0.5714285714285714,0,0,0
YOUNG LEGACY,2026-03-16,2026-03-29,13,1200,1400,True,+,False,False,True,0.3,11,14,0.7857142857142857,0,0,0
GANGNAM STAR,2026-03-16,2026-03-29,13,1200,1400,True,-,False,False,True,0.4,14,14,1.0,0,0,0
MASSIVE GLORY,2026-03-16,2026-04-12,27,1200,1400,True,0,False,False,True,0.6,6,14,0.42857142857142855,0,0,1
ONESHOT,2026-03-16,2026-04-19,34,1200,1000,True,0,False,False,True,0.8,5,14,0.35714285714285715,0,0,1
CLEANSWEEPER,2026-03-16,2026-04-06,21,1200,1400,True,-,False,False,True,1.0,8,14,0.5714285714285714,0,0,0
WINNING NOW,2026-03-16,2026-03-29,13,1200,1400,True,++,False,True,True,0.1,6,14,0.42857142857142855,0,0,1
SUPREME WINNER,2026-03-16,2026-04-06,21,1200,1200,True,+,False,False,False,0.2,1,15,0.06666666666666667,1,1,1
ONE LOVE,2026-03-16,2026-04-12,27,1200,1400,True,+,False,False,True,0.4,12,14,0.8571428571428571,0,0,0
MORGAN SUCCESS,2026-03-16,2026-03-29,13,1200,1600,False,+,False,False,False,0.5,11,14,0.7857142857142857,0,0,0
FRANCIS MEYNELL,2026-03-16,2026-03-29,13,1200,1400,True,+,False,False,True,0.7,2,14,0.14285714285714285,0,1,1
MR ALADDIN,2026-03-16,2026-03-25,9,1200,2200,False,0,False,False,False,0.8,8,12,0.6666666666666666,0,0,0
ZETTA FORCE,2026-03-16,2026-04-15,30,1200,1650,False,-,False,False,True,0.9,3,13,0.23076923076923078,0,1,1
Z PRINCE,2026-03-16,2026-04-19,34,1200,1400,True,-,False,False,False,1.0,5,14,0.35714285714285715,0,0,1
SALON S,2026-03-17,2026-03-29,12,1200,1400,True,++,False,True,True,0.16666666666666666,1,12,0.08333333333333333,1,1,1
FORZA TORO,2026-03-17,2026-03-22,5,1200,1600,False,+,False,False,True,0.3333333333333333,6,14,0.42857142857142855,0,0,1
POSITIVE SMILE,2026-03-17,2026-03-25,8,1200,1650,False,++,True,False,False,0.5,9,13,0.6923076923076923,0,0,0
PRAY FOR JUSTICE,2026-03-17,2026-04-12,26,1200,1400,True,+,False,False,True,0.6666666666666666,7,12,0.5833333333333334,0,0,0
CANDLELIGHT DINNER,2026-03-17,2026-03-25,8,1200,1000,True,+,True,False,False,0.8333333333333334,3,12,0.25,0,1,1
WINNING MACHINE,2026-03-17,2026-03-29,12,1200,1400,True,+,False,False,False,1.0,4,14,0.2857142857142857,0,0,1
MR ENERGIA,2026-03-17,2026-04-01,15,1200,1200,True,+,False,False,True,0.3333333333333333,8,11,0.7272727272727273,0,0,0
MY FLYING ANGEL,2026-03-17,2026-03-29,12,1200,1400,True,++,False,False,False,0.5,9,14,0.6428571428571429,0,0,0
SUPER MASTERMIND,2026-03-17,2026-03-29,12,1200,1200,True,0,False,False,True,0.6666666666666666,8,14,0.5714285714285714,0,0,0
PERFECTDAY,2026-03-17,2026-03-29,12,1200,1200,True,-,False,False,False,0.8333333333333334,7,13,0.5384615384615384,0,0,0
HAPPY BUDDIES,2026-03-17,2026-03-29,12,1200,1400,True,-,False,False,False,1.0,12,14,0.8571428571428571,0,0,0
BLAZING WIND,2026-03-19,2026-04-01,13,1200,1200,True,++,False,True,True,0.16666666666666666,4,11,0.36363636363636365,0,0,1
LOCH TAY,2026-03-19,2026-04-01,13,1200,1650,False,+,False,False,True,0.3333333333333333,1,14,0.07142857142857142,1,1,1
SUNLIGHT POWER,2026-03-19,2026-04-06,18,1200,0,False,+,False,False,False,0.6666666666666666,8,14,0.5714285714285714,0,0,0
SUPERB CAPITALIST,2026-03-19,2026-04-01,13,1200,1200,True,-,False,False,False,0.8333333333333334,9,11,0.8181818181818182,0,0,0
SPEEDY SMARTIE,2026-03-19,2026-04-01,13,1200,1200,True,++,False,True,False,0.16666666666666666,2,12,0.16666666666666666,0,1,1
WOLF COMING,2026-03-19,2026-04-01,13,1200,1200,True,+,False,False,False,0.3333333333333333,6,12,0.5,0,0,1
CHILL EASY,2026-03-19,2026-04-19,31,1200,1400,True,+,False,False,True,0.5,3,12,0.25,0,1,1
CHARITY TOGETHER,2026-03-19,2026-03-29,10,1200,2000,False,-,False,False,False,1.0,1,12,0.08333333333333333,1,1,1
YEE CHEONG SPIRIT,2026-03-19,2026-04-01,13,1200,1200,True,++,False,True,True,0.14285714285714285,10,12,0.8333333333333334,0,0,0
VIGOR ELLEEGANT,2026-03-19,2026-03-25,6,1200,1200,True,+,False,False,False,0.2857142857142857,7,12,0.5833333333333334,0,0,0
RISING ELITE,2026-03-19,2026-04-01,13,1200,1200,True,+,False,False,True,0.42857142857142855,7,12,0.5833333333333334,0,0,0
SAVVY WARRIOR,2026-03-19,2026-04-01,13,1200,1200,True,+,True,False,False,0.5714285714285714,7,12,0.5833333333333334,0,0,0
LEGENDARY IMPACT,2026-03-19,2026-04-08,20,1200,1200,True,0,False,False,False,0.7142857142857143,11,12,0.9166666666666666,0,0,0
JOLLY JUMPER,2026-03-19,2026-04-01,13,1200,1650,False,-,False,False,False,0.8571428571428571,6,14,0.42857142857142855,0,0,1
SHOTGUN,2026-03-19,2026-03-29,10,1200,1400,True,++,False,True,True,0.14285714285714285,1,15,0.06666666666666667,1,1,1
COLOURFUL WINNER,2026-03-19,2026-04-19,31,1200,1200,True,+,False,False,False,0.42857142857142855,9,12,0.75,0,0,0
TAIHANG SCENERY,2026-03-19,2026-04-01,13,1200,1200,True,-,False,False,False,0.5714285714285714,8,12,0.6666666666666666,0,0,0
SHINE BRIGHT,2026-03-19,2026-03-29,10,1200,1400,True,+,False,False,False,0.7142857142857143,5,14,0.35714285714285715,0,0,1
POWER SUMMIT,2026-03-19,2026-03-29,10,1200,1400,True,-,False,False,False,0.8571428571428571,11,14,0.7857142857142857,0,0,0
HEALTHY PONY,2026-03-19,2026-04-06,18,1200,1200,True,-,False,False,False,1.0,11,14,0.7857142857142857,0,0,0
RISING FORCE,2026-03-20,2026-03-29,9,1200,1200,True,++,True,True,False,0.1111111111111111,1,13,0.07692307692307693,1,1,1
TIN FOOK,2026-03-20,2026-04-19,30,1200,1200,True,++,False,False,False,0.2222222222222222,3,11,0.2727272727272727,0,1,1
BEAUTY ETERNAL,2026-03-20,2026-03-29,9,1200,1600,False,++,True,False,False,0.3333333333333333,6,9,0.6666666666666666,0,0,0
GEORGIAN SIGMA,2026-03-20,2026-03-29,9,1200,1000,True,+,False,False,False,0.4444444444444444,3,14,0.21428571428571427,0,1,1
FAMILY JEWEL,2026-03-20,2026-03-29,9,1200,1600,False,0,False,False,True,0.5555555555555556,4,14,0.2857142857142857,0,0,1
VOYAGE SAMURAI,2026-03-20,2026-04-01,12,1200,1650,False,0,False,False,False,0.6666666666666666,9,14,0.6428571428571429,0,0,0
JOY OF SPRING,2026-03-20,2026-03-29,9,1200,1600,False,+,False,False,False,0.7777777777777778,2,9,0.2222222222222222,0,1,1
AWESOME FLUKE,2026-03-20,2026-03-29,9,1200,1600,False,-,False,False,False,0.8888888888888888,4,9,0.4444444444444444,0,0,1
MISSION GIANT,2026-03-20,2026-04-08,19,1200,1650,False,-,False,False,True,1.0,12,13,0.9230769230769231,0,0,0
DECISION LINK,2026-03-20,2026-04-08,19,1200,1200,True,++,False,False,False,0.2222222222222222,1,12,0.08333333333333333,1,1,1
MANYTHANKS FOREVER,2026-03-20,2026-03-29,9,1200,1400,True,+,False,False,True,0.3333333333333333,7,14,0.5,0,0,1
GLORIOUS ST PAUL'S,2026-03-20,2026-03-29,9,1200,1400,True,+,False,False,False,0.5555555555555556,9,15,0.6,0,0,0
ROMANTIC GLADIATOR,2026-03-20,2026-03-29,9,1200,1400,True,0,False,False,False,0.6666666666666666,9,12,0.75,0,0,0
FLYING CHRISTIE,2026-03-20,2026-03-29,9,1200,1400,True,-,False,False,True,0.7777777777777778,14,14,1.0,0,0,0
AGENDA,2026-03-20,2026-03-29,9,1200,2000,False,-,False,False,False,0.8888888888888888,4,12,0.3333333333333333,0,0,1
NOBLE DELUXE,2026-03-20,2026-04-01,12,1200,1200,True,-,False,False,False,1.0,3,12,0.25,0,1,1
VIVA CHALEUR,2026-03-20,2026-04-01,12,1200,1200,True,++,False,True,False,0.1111111111111111,1,12,0.08333333333333333,1,1,1
ONE AND ONLY,2026-03-20,2026-04-08,19,1200,1200,True,+,False,False,True,0.2222222222222222,10,12,0.8333333333333334,0,0,0
FOREMOST TEDDY,2026-03-20,2026-04-01,12,1200,1650,False,+,False,False,True,0.3333333333333333,11,14,0.7857142857142857,0,0,0
SHANGHAI STYLE,2026-03-20,2026-04-01,12,1200,1800,False,+,False,False,False,0.4444444444444444,3,14,0.21428571428571427,0,1,1
RACINGRACE,2026-03-20,2026-04-01,12,1200,1200,True,0,False,False,True,0.5555555555555556,12,12,1.0,0,0,0
RUNJEET,2026-03-20,2026-03-29,9,1200,1200,True,0,False,False,True,0.6666666666666666,7,14,0.5,0,0,1
LUCKY DOCTOR,2026-03-20,2026-03-29,9,1200,1400,True,0,False,False,False,0.7777777777777778,11,12,0.9166666666666666,0,0,0
VOLCANIC SPARK,2026-03-20,2026-03-29,9,1200,2000,False,+,True,False,False,0.8888888888888888,2,12,0.16666666666666666,0,1,1
GOLDEN DARCI,2026-03-20,2026-04-08,19,1200,1650,False,-,False,False,False,1.0,11,12,0.9166666666666666,0,0,0
KA YING RISING,2026-03-24,2026-04-06,13,1000,0,False,++,False,True,False,0.125,1,7,0.14285714285714285,1,1,1
BEAUTY WAVES,2026-03-24,2026-04-06,13,1000,0,False,++,False,False,False,0.25,5,7,0.7142857142857143,0,0,0
PERFECT GENERAL,2026-03-24,2026-04-08,15,1000,1200,True,++,False,False,False,0.375,1,12,0.08333333333333333,1,1,1
HYMNBOOK,2026-03-24,2026-04-12,19,1000,1600,False,+,False,False,False,0.5,5,12,0.4166666666666667,0,0,1
ALPHA STRIKE,2026-03-24,2026-04-06,13,1000,1000,True,0,False,False,False,0.625,4,12,0.3333333333333333,0,0,1
DREAMING TOGETHER,2026-03-24,2026-04-06,13,1000,1400,False,-,False,False,False,0.75,7,10,0.7,0,0,0
THE RED HARE,2026-03-24,2026-04-06,13,1000,1400,False,-,False,False,False,0.875,3,10,0.3,0,1,1
RAPID PHANTOM,2026-03-24,2026-04-06,13,1000,1000,True,+,True,False,False,1.0,3,14,0.21428571428571427,0,1,1
JUMBO BLESSING,2026-03-24,2026-04-22,29,1000,1000,True,++,False,True,False,0.09090909090909091,5,12,0.4166666666666667,0,0,1
ALMIGHTY LIGHTNING,2026-03-24,2026-04-06,13,1000,1000,True,+,False,False,True,0.2727272727272727,2,14,0.14285714285714285,0,1,1
NEXT FORTUNE,2026-03-24,2026-04-15,22,1000,1200,True,+,False,False,True,0.36363636363636365,9,12,0.75,0,0,0
MONARCH COUNTY,2026-03-24,2026-04-08,15,1000,1200,True,+,False,False,False,0.45454545454545453,7,12,0.5833333333333334,0,0,0
FLYING HUNTER,2026-03-24,2026-04-08,15,1000,1200,True,+,False,False,True,0.5454545454545454,12,12,1.0,0,0,0
FORTUNE LINK,2026-03-24,2026-04-12,19,1000,1400,False,0,False,False,False,0.6363636363636364,1,12,0.08333333333333333,1,1,1
FIERY STEED,2026-03-24,2026-04-15,22,1000,1200,True,+,True,False,False,0.7272727272727273,12,12,1.0,0,0,0
MAGNEMITE,2026-03-24,2026-04-19,26,1000,1200,True,-,False,False,False,0.8181818181818182,10,12,0.8333333333333334,0,0,0
PRECISION MIND,2026-03-24,2026-04-06,13,1000,1000,True,++,False,True,True,0.08333333333333333,6,14,0.42857142857142855,0,0,1
INVICTUS,2026-03-24,2026-04-06,13,1000,1000,True,+,False,False,True,0.16666666666666666,7,14,0.5,0,0,1
FIND MY LOVE,2026-03-24,2026-04-08,15,1000,1200,True,++,False,False,False,0.3333333333333333,6,12,0.5,0,0,1
SMILING CHAMPION,2026-03-24,2026-04-12,19,1000,1200,True,0,False,False,True,0.5833333333333334,10,12,0.8333333333333334,0,0,0
CLOUD NINE,2026-03-24,2026-04-15,22,1000,1200,True,++,False,True,True,0.09090909090909091,2,12,0.16666666666666666,0,1,1
